node_id,layer,velocity_ms,altitude_km,doppler_hz,rssi_dbm,velocity_deviation,gps_distance_km,timestamp_delta_ms,traffic_encoded,layer_encoded,is_spoofed
GEO_01,GEO,3091.59,35786,105.27,-104.55,8.41,44.5035,972,0,3,0
LEO_01,LEO,33.33,550,14669.8,-87.41,7766.67,68.2996,998,2,1,1
HAPS_01,HAPS,17.32,20,-417.63,-63.77,2.32,51.7065,968,0,0,0
LEO_01,LEO,7796.43,550,16805.76,-83.87,3.57,45.6113,1005,0,1,0
GEO_01,GEO,313.07,35786,789.45,-104.05,2786.93,106.6124,957,2,3,1
HAPS_01,HAPS,21.82,20,413.93,-63.37,6.82,40.6008,977,0,0,0
LEO_01,LEO,7794.28,550,16893.46,-85.28,5.72,62.1157,973,0,1,0
LEO_01,LEO,7793.11,550,-1799.87,-87.8,6.89,55.7788,1003,0,1,0
HAPS_01,HAPS,9.16,20,-135.94,-64.97,5.84,48.478,1031,1,0,0
LEO_01,LEO,7794.43,550,-10805.36,-85.4,5.57,15.3898,999,0,1,0
GEO_01,GEO,3106.07,35786,948.63,-105.34,6.07,51.8531,950,0,3,0
MEO_01,MEO,3907.82,8000,-105.07,-95.03,7.82,28.8344,1016,0,2,0
GEO_01,GEO,343.42,35786,945.76,-101.38,2756.58,45.4793,1039,2,3,1
MEO_01,MEO,3905.13,8000,8885.06,-92.28,5.13,23.8615,1002,1,2,0
MEO_01,MEO,3888.53,8000,7246.68,-99.0,11.47,6710.0337,983,2,2,1
MEO_01,MEO,3906.82,8000,4592.94,-97.19,6.82,37.8575,985,0,2,0
HAPS_01,HAPS,17.52,20,-162.44,-65.7,2.52,5.6755,1048,0,0,0
MEO_01,MEO,3901.56,8000,9817.89,-93.8,1.56,10.3902,1001,0,2,0
MEO_01,MEO,8157.85,8000,-2622.2,-96.77,4257.85,81.0471,1014,2,2,1
LEO_01,LEO,7807.79,550,12158.85,-83.79,7.79,51.8887,0,2,1,1
GEO_01,GEO,3096.08,35786,-974.46,-108.18,3.92,6182.8203,1016,2,3,1
HAPS_01,HAPS,18.9,20,256.64,-65.6,3.9,55.6477,1013,0,0,0
LEO_01,LEO,18.16,550,-4807.68,-88.1,7781.84,85.2405,980,2,1,1
MEO_01,MEO,3890.5,8000,-8933.09,-95.41,9.5,15.2792,960,0,2,0
HAPS_01,HAPS,6.09,20,-14.85,-66.87,8.91,52.6804,1042,0,0,0
HAPS_01,HAPS,22.14,20,339.64,-66.77,7.14,32.6121,1013,0,0,0
HAPS_01,HAPS,22.13,20,-52.93,-67.29,7.13,39.9695,1002,0,0,0
GEO_01,GEO,3107.38,35786,-588.8,-101.2,7.38,6281.0952,968,2,3,1
HAPS_01,HAPS,23.57,20,-332.11,-67.3,8.57,13.6076,1049,0,0,0
HAPS_01,HAPS,16.57,20,-151.14,-64.15,1.57,33.4975,954,0,0,0
LEO_01,LEO,33.84,550,-33752.39,-89.22,7766.16,96.5087,960,2,1,1
GEO_01,GEO,3091.44,35786,-798.96,-102.41,8.56,60.3637,973,0,3,0
LEO_01,LEO,7808.95,550,42353.28,-85.23,8.95,3.8841,989,0,1,0
GEO_01,GEO,3106.45,35786,379.44,-100.93,6.45,5916.9702,1016,2,3,1
GEO_01,GEO,3100.94,35786,822.94,-105.89,0.94,6339.1631,1007,2,3,1
LEO_01,LEO,7806.55,550,-36125.92,-87.74,6.55,43.2812,1033,2,1,0
GEO_01,GEO,3106.3,35786,613.8,-104.89,6.3,44.7452,995,0,3,0
MEO_01,MEO,3897.42,8000,1690.05,-92.44,2.58,40.4834,1034,0,2,0
LEO_01,LEO,7800.65,550,-48974.64,-85.48,0.65,20.2002,1033,0,1,0
LEO_01,LEO,7797.38,550,47791.3,-86.17,2.62,68.5589,986,0,1,0
LEO_01,LEO,7805.43,550,-6387.88,-84.81,5.43,54.8193,1007,0,1,0
LEO_01,LEO,7795.68,550,-29634.73,-83.58,4.32,54.3425,963,0,1,0
HAPS_01,HAPS,5.19,20,332.18,-66.51,9.81,35.0128,959,0,0,0
LEO_01,LEO,7790.5,550,35797.3,-83.26,9.5,42.3232,1047,0,1,0
HAPS_01,HAPS,15.97,20,-266.3,-66.69,0.97,51.0519,1046,0,0,0
LEO_01,LEO,7800.63,550,-19066.19,-86.55,0.63,50.6357,974,0,1,0
MEO_01,MEO,3900.02,8000,-2917.38,-94.46,0.02,35.3567,1000,0,2,0
GEO_01,GEO,900.39,35786,-796.71,-102.61,2199.61,105.3744,977,2,3,1
MEO_01,MEO,3901.7,8000,5501.23,-94.76,1.7,65.9703,1040,1,2,0
GEO_01,GEO,3098.37,35786,-462.03,-103.79,1.63,24.0958,1049,0,3,0
LEO_01,LEO,7793.78,550,-39461.49,-80.52,6.22,5520.6621,1035,2,1,1
MEO_01,MEO,3890.72,8000,-8489.61,-96.65,9.28,21.2628,970,0,2,0
GEO_01,GEO,3097.8,35786,508.95,-103.41,2.2,18.176,990,0,3,0
LEO_01,LEO,11.31,550,26496.79,-89.67,7788.69,70.5507,953,2,1,1
HAPS_01,HAPS,10.47,20,287.7,-65.5,4.53,22.1165,1045,0,0,0
HAPS_01,HAPS,20.65,20,208.71,-63.45,5.65,53.593,961,0,0,0
LEO_01,LEO,7809.76,550,-9912.12,-87.97,9.76,53.1977,1019,0,1,0
MEO_01,MEO,3903.32,8000,-4396.24,-94.11,3.32,50.0607,1006,0,2,0
HAPS_01,HAPS,18.58,20,65.87,-65.11,3.58,43.5249,1007,0,0,0
GEO_01,GEO,3092.05,35786,270.47,-104.09,7.95,36.0205,1025,1,3,0
GEO_01,GEO,3109.34,35786,257.98,-103.69,9.34,32.7349,988,2,3,0
MEO_01,MEO,3909.66,8000,-7363.42,-96.17,9.66,67.2629,0,2,2,1
GEO_01,GEO,3102.91,35786,-130.89,-106.2,2.91,33.8648,995,1,3,0
MEO_01,MEO,3904.52,8000,1361.24,-97.49,4.52,6383.2251,968,2,2,1
HAPS_01,HAPS,16.96,20,-43.74,-65.17,1.96,21.1641,1020,0,0,0
HAPS_01,HAPS,9.48,20,267.91,-63.9,5.52,66.039,1037,0,0,0
LEO_01,LEO,7808.62,550,5486.63,-84.23,8.62,40.5052,1046,0,1,0
MEO_01,MEO,3909.22,8000,-6771.97,-97.94,9.22,70.1093,1017,0,2,0
MEO_01,MEO,3893.66,8000,505.62,-94.24,6.34,12.558,959,0,2,0
MEO_01,MEO,3902.98,8000,-7710.87,-98.14,2.98,6940.185,962,2,2,1
LEO_01,LEO,7797.2,550,-26419.88,-82.66,2.8,38.4823,975,0,1,0
GEO_01,GEO,3092.71,35786,355.26,-104.82,7.29,46.6208,958,0,3,0
GEO_01,GEO,3099.51,35786,702.27,-104.93,0.49,26.2503,1046,1,3,0
HAPS_01,HAPS,9.46,20,367.3,-68.06,5.54,4517.9802,1011,2,0,1
MEO_01,MEO,3908.43,8000,-4028.89,-97.89,8.43,58.175,1040,0,2,0
GEO_01,GEO,3101.17,35786,981.19,-103.84,1.17,51.7145,1000,1,3,0
MEO_01,MEO,3900.81,8000,1514.47,-96.47,0.81,44.5255,0,2,2,1
HAPS_01,HAPS,5.03,20,127.31,-65.69,9.97,18.8315,1046,0,0,0
MEO_01,MEO,3901.91,8000,-1210.38,-94.07,1.91,34.2476,951,0,2,0
LEO_01,LEO,7797.41,550,14001.62,-83.21,2.59,26.8675,1041,0,1,0
GEO_01,GEO,3106.63,35786,-468.62,-105.38,6.63,46.5233,1017,1,3,0
LEO_01,LEO,7790.81,550,15779.48,-87.14,9.19,47.1128,954,0,1,0
HAPS_01,HAPS,21.13,20,103.81,-62.71,6.13,39.6788,0,2,0,1
GEO_01,GEO,3099.97,35786,-822.66,-109.37,0.03,6084.4639,1005,2,3,1
MEO_01,MEO,3901.91,8000,8469.8,-97.26,1.91,33.5988,0,2,2,1
MEO_01,MEO,3902.74,8000,-9119.65,-97.39,2.74,5520.3398,1043,2,2,1
LEO_01,LEO,7794.52,550,-20991.08,-86.87,5.48,32.5665,1020,0,1,0
HAPS_01,HAPS,15.64,20,-123.9,-66.15,0.64,48.4483,1025,0,0,0
MEO_01,MEO,3899.95,8000,2303.97,-96.95,0.05,10.5238,958,0,2,0
HAPS_01,HAPS,16.42,20,141.01,-62.17,1.42,38.2137,985,0,0,0
HAPS_01,HAPS,18.62,20,-218.22,-65.08,3.62,46.4883,950,1,0,0
MEO_01,MEO,3896.39,8000,-6706.13,-95.28,3.61,64.381,1006,0,2,0
MEO_01,MEO,3893.4,8000,-2352.02,-93.11,6.6,38.0093,997,0,2,0
GEO_01,GEO,3090.69,35786,179.15,-104.58,9.31,60.6447,971,0,3,0
HAPS_01,HAPS,1.51,20,-331.05,-66.47,13.49,49.1497,950,2,0,1
MEO_01,MEO,3898.29,8000,-2550.35,-95.19,1.71,48.5463,1044,0,2,0
GEO_01,GEO,3105.11,35786,708.28,-106.15,5.11,19.1519,988,0,3,0
HAPS_01,HAPS,15.44,20,223.91,-62.97,0.44,37.4163,1039,0,0,0
GEO_01,GEO,3108.79,35786,-869.45,-102.15,8.79,42.4615,989,1,3,0
GEO_01,GEO,3099.4,35786,632.65,-103.0,0.6,22.2251,982,0,3,0
GEO_01,GEO,3094.97,35786,-483.11,-102.99,5.03,40.7996,972,0,3,0
MEO_01,MEO,3903.57,8000,502.75,-94.49,3.57,62.5154,965,0,2,0
HAPS_01,HAPS,9.83,20,52.28,-65.97,5.17,30.7939,967,0,0,0
LEO_01,LEO,7797.6,550,2231.57,-88.21,2.4,5946.597,968,2,1,1
HAPS_01,HAPS,17.86,20,-439.24,-67.73,2.86,25.984,1044,0,0,0
MEO_01,MEO,3897.94,8000,-7520.93,-96.15,2.06,63.6583,991,0,2,0
GEO_01,GEO,3101.15,35786,-406.22,-107.14,1.15,61.2618,953,0,3,0
LEO_01,LEO,7793.1,550,36490.39,-81.68,6.9,5019.0326,981,2,1,1
GEO_01,GEO,3090.46,35786,-883.53,-103.64,9.54,36.7832,952,2,3,0
MEO_01,MEO,3895.33,8000,8573.03,-94.16,4.67,52.6266,1004,0,2,0
GEO_01,GEO,3108.77,35786,-401.28,-104.53,8.77,30.7222,1013,0,3,0
LEO_01,LEO,7800.53,550,-32975.78,-87.82,0.53,43.8678,996,0,1,0
HAPS_01,HAPS,12.91,20,-322.19,-69.93,2.09,4454.8661,954,2,0,1
MEO_01,MEO,3908.87,8000,-3746.74,-96.56,8.87,58.1068,968,0,2,0
GEO_01,GEO,3093.87,35786,77.56,-107.06,6.13,47.409,985,0,3,0
HAPS_01,HAPS,17.29,20,218.03,-61.5,2.29,4760.2552,1009,2,0,1
MEO_01,MEO,3906.82,8000,-3746.7,-92.4,6.82,34.1391,979,0,2,0
MEO_01,MEO,7684.53,8000,-1420.25,-99.14,3784.53,100.2069,980,2,2,1
LEO_01,LEO,7795.44,550,24384.68,-82.44,4.56,73.9416,985,1,1,0
HAPS_01,HAPS,1.7,20,-246.8,-67.57,13.3,120.0863,1026,2,0,1
MEO_01,MEO,3890.23,8000,8854.21,-95.77,9.77,6378.3855,1008,2,2,1
GEO_01,GEO,3092.56,35786,333.05,-102.77,7.44,43.1246,977,0,3,0
GEO_01,GEO,3093.2,35786,59.9,-105.02,6.8,32.8452,1024,0,3,0
HAPS_01,HAPS,15.45,20,301.27,-65.99,0.45,58.0067,0,2,0,1
LEO_01,LEO,7803.1,550,-13087.69,-85.06,3.1,48.7061,1045,0,1,0
HAPS_01,HAPS,16.01,20,308.29,-63.89,1.01,4955.9695,998,2,0,1
LEO_01,LEO,7794.96,550,-23106.24,-82.2,5.04,48.6156,1044,0,1,0
HAPS_01,HAPS,19.91,20,61.94,-67.7,4.91,5392.321,983,2,0,1
MEO_01,MEO,3909.15,8000,8884.02,-93.38,9.15,40.8168,982,0,2,0
LEO_01,LEO,7792.64,550,39833.06,-86.85,7.36,22.5491,1020,0,1,0
MEO_01,MEO,3909.04,8000,-7425.24,-92.49,9.04,56.4063,960,0,2,0
GEO_01,GEO,3109.92,35786,-92.66,-104.42,9.92,71.4317,999,0,3,0
MEO_01,MEO,3892.32,8000,2379.5,-93.35,7.68,5411.6928,1013,2,2,1
MEO_01,MEO,3907.12,8000,7912.41,-96.02,7.12,31.9042,972,0,2,0
LEO_01,LEO,7799.92,550,-33898.91,-87.15,0.08,63.0205,959,0,1,0
MEO_01,MEO,3894.8,8000,5272.43,-97.61,5.2,52.1668,998,0,2,0
HAPS_01,HAPS,10.63,20,-195.08,-67.51,4.37,31.5258,972,0,0,0
MEO_01,MEO,3908.41,8000,-2368.24,-93.59,8.41,36.0891,988,0,2,0
HAPS_01,HAPS,11.97,20,-299.7,-66.51,3.03,30.72,977,1,0,0
GEO_01,GEO,3108.58,35786,922.32,-103.37,8.58,39.4993,1020,1,3,0
GEO_01,GEO,3101.85,35786,115.53,-106.45,1.85,29.2477,976,0,3,0
GEO_01,GEO,3095.59,35786,989.63,-101.13,4.41,5809.7107,1039,2,3,1
HAPS_01,HAPS,10.38,20,-105.27,-66.22,4.62,5493.6171,955,2,0,1
MEO_01,MEO,3892.45,8000,-4390.23,-96.54,7.55,39.3797,951,0,2,0
GEO_01,GEO,3099.28,35786,-770.66,-104.66,0.72,40.1365,994,1,3,0
MEO_01,MEO,3899.74,8000,-5892.39,-93.48,0.26,12.9402,1017,1,2,0
MEO_01,MEO,3896.49,8000,1042.0,-92.61,3.51,50.9312,951,0,2,0
GEO_01,GEO,3096.83,35786,585.79,-104.02,3.17,7.1662,1037,0,3,0
GEO_01,GEO,3102.1,35786,855.62,-102.38,2.1,36.4621,1050,1,3,0
MEO_01,MEO,3897.76,8000,-8216.33,-95.55,2.24,22.1727,961,0,2,0
MEO_01,MEO,7836.42,8000,2034.22,-92.48,3936.42,41.5201,1027,2,2,1
GEO_01,GEO,3103.0,35786,100.9,-106.94,3.0,43.8836,1032,0,3,0
LEO_01,LEO,7802.18,550,41410.14,-85.79,2.18,11.9494,1006,0,1,0
GEO_01,GEO,3092.73,35786,242.49,-103.54,7.27,57.9741,971,0,3,0
GEO_01,GEO,3102.31,35786,788.2,-106.64,2.31,54.8314,1026,0,3,0
GEO_01,GEO,3104.56,35786,-196.4,-103.84,4.56,63.9696,988,0,3,0
MEO_01,MEO,3898.65,8000,-6823.86,-94.26,1.35,53.3263,1037,0,2,0
MEO_01,MEO,3905.6,8000,-7032.36,-92.87,5.6,49.1075,1003,0,2,0
HAPS_01,HAPS,13.48,20,-159.67,-64.95,1.52,44.2266,1003,0,0,0
MEO_01,MEO,3890.61,8000,-2167.1,-95.98,9.39,39.2631,964,0,2,0
GEO_01,GEO,3095.21,35786,511.71,-107.81,4.79,27.2414,1044,0,3,0
GEO_01,GEO,3106.79,35786,890.74,-105.42,6.79,73.3885,1013,0,3,0
MEO_01,MEO,3907.52,8000,3361.77,-93.92,7.52,48.548,1046,0,2,0
LEO_01,LEO,7805.07,550,-38808.51,-85.56,5.07,52.9878,978,0,1,0
LEO_01,LEO,7804.28,550,5184.12,-86.84,4.28,47.5628,967,0,1,0
LEO_01,LEO,7791.66,550,-27047.67,-82.31,8.34,55.3361,1050,0,1,0
MEO_01,MEO,3895.6,8000,-3298.08,-92.58,4.4,64.7083,987,0,2,0
GEO_01,GEO,3107.3,35786,-522.35,-107.68,7.3,53.1205,1008,1,3,0
LEO_01,LEO,7806.68,550,-23195.25,-86.63,6.68,48.7959,1001,0,1,0
LEO_01,LEO,7802.48,550,-223.14,-83.31,2.48,22.8499,972,0,1,0
MEO_01,MEO,3896.67,8000,8396.17,-93.69,3.33,35.9531,1046,0,2,0
LEO_01,LEO,7808.8,550,48632.06,-86.42,8.8,15.2843,1025,0,1,0
HAPS_01,HAPS,11.7,20,-456.69,-63.91,3.3,26.7118,1020,0,0,0
LEO_01,LEO,7801.73,550,16714.84,-87.73,1.73,23.4609,1041,0,1,0
HAPS_01,HAPS,11.35,20,-13.83,-66.45,3.65,30.3651,0,2,0,1
HAPS_01,HAPS,18.31,20,301.29,-63.78,3.31,49.4787,965,0,0,0
GEO_01,GEO,366.32,35786,905.05,-106.69,2733.68,77.0855,1033,2,3,1
MEO_01,MEO,3890.42,8000,-5471.97,-93.45,9.58,51.8166,962,0,2,0
LEO_01,LEO,7792.84,550,2210.61,-87.02,7.16,42.8389,1018,0,1,0
HAPS_01,HAPS,16.41,20,164.64,-65.32,1.41,25.7693,958,2,0,0
MEO_01,MEO,3897.94,8000,3113.2,-95.01,2.06,58.4415,1039,1,2,0
LEO_01,LEO,7801.03,550,-19270.23,-84.19,1.03,6.6864,1016,0,1,0
LEO_01,LEO,26.83,550,27859.56,-85.68,7773.17,135.3567,1010,2,1,1
GEO_01,GEO,3098.57,35786,932.7,-107.28,1.43,6399.2963,985,2,3,1
LEO_01,LEO,7808.82,550,-1791.16,-84.77,8.82,37.2467,0,2,1,1
MEO_01,MEO,3891.27,8000,-6714.98,-93.05,8.73,37.6896,953,0,2,0
HAPS_01,HAPS,12.17,20,40.96,-67.41,2.83,41.8715,0,2,0,1
GEO_01,GEO,3104.29,35786,208.69,-103.05,4.29,23.6412,1032,1,3,0
LEO_01,LEO,7786.83,550,-30473.46,-86.43,13.17,5088.2539,992,2,1,1
LEO_01,LEO,7799.33,550,47420.72,-87.86,0.67,33.5533,967,0,1,0
HAPS_01,HAPS,14.8,20,360.1,-63.5,0.2,30.5517,999,0,0,0
HAPS_01,HAPS,12.72,20,232.58,-62.19,2.28,11.0719,1019,1,0,0
GEO_01,GEO,3107.65,35786,-568.62,-104.0,7.65,36.7759,997,0,3,0
LEO_01,LEO,7802.31,550,33147.07,-86.07,2.31,28.7339,978,0,1,0
GEO_01,GEO,676.62,35786,-458.55,-101.9,2423.38,21.605,992,2,3,1
GEO_01,GEO,3093.53,35786,490.8,-107.58,6.47,6689.4632,955,2,3,1
HAPS_01,HAPS,24.4,20,411.19,-65.24,9.4,55.603,960,0,0,0
GEO_01,GEO,3091.47,35786,925.53,-105.06,8.53,23.269,987,0,3,0
GEO_01,GEO,3094.89,35786,-846.65,-104.18,5.11,6049.883,1037,2,3,1
MEO_01,MEO,3909.95,8000,-9783.19,-94.95,9.95,67.5113,978,0,2,0
HAPS_01,HAPS,17.69,20,-113.11,-66.9,2.69,18.9035,953,0,0,0
LEO_01,LEO,7792.28,550,-24911.71,-87.26,7.72,50.1977,1011,0,1,0
GEO_01,GEO,3111.47,35786,392.64,-103.6,11.47,6024.5257,1050,2,3,1
HAPS_01,HAPS,5.14,20,244.13,-62.94,9.86,13.7818,1008,0,0,0
MEO_01,MEO,3895.81,8000,6576.89,-94.7,4.19,47.0956,964,0,2,0
HAPS_01,HAPS,3.41,20,266.01,-66.66,11.59,99.9227,1028,2,0,1
LEO_01,LEO,7805.86,550,16956.56,-83.42,5.86,4.9446,969,0,1,0
MEO_01,MEO,3906.13,8000,2329.98,-93.35,6.13,46.1298,1042,0,2,0
GEO_01,GEO,3095.79,35786,100.27,-107.41,4.21,27.4583,955,0,3,0
MEO_01,MEO,3895.17,8000,1440.66,-93.17,4.83,44.0213,982,0,2,0
HAPS_01,HAPS,9.21,20,-114.53,-66.54,5.79,40.179,0,2,0,1
MEO_01,MEO,3891.67,8000,-2453.19,-92.35,8.33,6893.339,1024,2,2,1
LEO_01,LEO,7793.95,550,42390.2,-84.28,6.05,56.6275,1017,0,1,0
MEO_01,MEO,3908.6,8000,-537.66,-93.63,8.6,53.7191,956,0,2,0
LEO_01,LEO,7801.31,550,-11860.58,-82.34,1.31,64.2338,1025,0,1,0
LEO_01,LEO,7809.09,550,12502.79,-85.04,9.09,15.5823,966,0,1,0
GEO_01,GEO,3099.9,35786,666.53,-104.85,0.1,50.9364,995,0,3,0
HAPS_01,HAPS,21.23,20,-282.71,-64.53,6.23,47.5472,1014,0,0,0
MEO_01,MEO,3897.7,8000,859.62,-91.03,2.3,6527.0836,986,2,2,1
GEO_01,GEO,3092.73,35786,568.47,-104.35,7.27,36.9375,1014,0,3,0
LEO_01,LEO,7808.36,550,-38973.89,-87.88,8.36,5226.958,1026,2,1,1
HAPS_01,HAPS,18.32,20,-386.51,-67.49,3.32,59.3315,957,0,0,0
GEO_01,GEO,3097.15,35786,-350.53,-102.82,2.85,40.2333,987,0,3,0
MEO_01,MEO,3899.84,8000,7187.21,-96.87,0.16,54.3604,1040,0,2,0
GEO_01,GEO,3104.09,35786,186.37,-107.3,4.09,20.6577,983,2,3,0
GEO_01,GEO,3095.99,35786,834.51,-107.91,4.01,17.2736,1048,0,3,0
LEO_01,LEO,7791.76,550,-8725.32,-82.29,8.24,37.5003,996,0,1,0
LEO_01,LEO,7792.98,550,-4758.9,-86.79,7.02,50.1521,989,0,1,0
GEO_01,GEO,3109.06,35786,726.94,-102.61,9.06,41.1558,960,1,3,0
HAPS_01,HAPS,12.58,20,324.74,-64.49,2.42,42.3318,998,0,0,0
GEO_01,GEO,3105.83,35786,-462.76,-104.42,5.83,10.5743,1010,0,3,0
HAPS_01,HAPS,20.68,20,456.59,-66.38,5.68,29.6513,973,0,0,0
GEO_01,GEO,3093.06,35786,708.79,-104.77,6.94,50.7039,1039,0,3,0
GEO_01,GEO,3101.81,35786,-679.35,-100.32,1.81,6665.2633,1044,2,3,1
MEO_01,MEO,3898.46,8000,-7961.52,-94.33,1.54,57.118,0,2,2,1
HAPS_01,HAPS,23.82,20,-189.24,-67.81,8.82,15.2367,968,0,0,0
LEO_01,LEO,7802.25,550,-12306.03,-86.53,2.25,5386.327,976,2,1,1
HAPS_01,HAPS,7.53,20,369.64,-65.02,7.47,40.6809,956,0,0,0
LEO_01,LEO,7807.74,550,-9755.98,-85.86,7.74,50.8288,0,2,1,1
GEO_01,GEO,3102.31,35786,-704.99,-107.89,2.31,41.3668,0,2,3,1
MEO_01,MEO,3907.27,8000,-6844.4,-97.32,7.27,27.5574,972,0,2,0
HAPS_01,HAPS,15.94,20,467.67,-66.09,0.94,54.0618,1030,0,0,0
LEO_01,LEO,7801.33,550,39048.38,-86.41,1.33,30.5343,991,0,1,0
GEO_01,GEO,3106.64,35786,516.75,-104.55,6.64,52.993,962,0,3,0
MEO_01,MEO,3899.32,8000,3084.18,-93.25,0.68,35.8545,1045,0,2,0
GEO_01,GEO,3100.48,35786,-987.56,-103.82,0.48,34.3523,979,0,3,0
GEO_01,GEO,526.29,35786,362.19,-105.97,2573.71,74.9865,950,2,3,1
LEO_01,LEO,7794.69,550,-23848.21,-84.42,5.31,36.2275,1004,0,1,0
MEO_01,MEO,3898.9,8000,-4030.56,-92.4,1.1,55.403,1002,0,2,0
MEO_01,MEO,3903.15,8000,6489.55,-91.12,3.15,5110.2579,982,2,2,1
LEO_01,LEO,7799.63,550,-28717.98,-86.03,0.37,49.7788,1050,0,1,0
LEO_01,LEO,7800.23,550,-41161.46,-84.08,0.23,46.8577,1030,0,1,0
HAPS_01,HAPS,22.96,20,2.86,-63.24,7.96,39.5394,1042,0,0,0
HAPS_01,HAPS,19.73,20,-176.43,-63.44,4.73,4429.1825,1009,2,0,1
LEO_01,LEO,7806.09,550,32655.81,-85.43,6.09,69.7917,958,0,1,0
LEO_01,LEO,7806.57,550,-9683.8,-82.79,6.57,26.8956,967,0,1,0
LEO_01,LEO,7805.72,550,-9253.16,-85.56,5.72,48.1936,983,0,1,0
MEO_01,MEO,3890.48,8000,-8706.15,-93.29,9.52,44.426,0,2,2,1
LEO_01,LEO,7806.24,550,22356.04,-87.93,6.24,51.8801,1023,0,1,0
HAPS_01,HAPS,15.33,20,-326.08,-65.29,0.33,51.9951,1004,0,0,0
MEO_01,MEO,3906.27,8000,6872.48,-96.87,6.27,53.7375,0,2,2,1
MEO_01,MEO,3892.37,8000,4363.9,-98.51,7.63,5974.8999,1036,2,2,1
HAPS_01,HAPS,2.99,20,408.89,-67.6,12.01,95.454,1045,2,0,1
MEO_01,MEO,3907.52,8000,8573.87,-93.85,7.52,56.7751,1003,0,2,0
HAPS_01,HAPS,3.65,20,350.72,-66.87,11.35,104.2739,1012,2,0,1
MEO_01,MEO,3907.17,8000,-4795.55,-97.2,7.17,57.8153,1023,0,2,0
HAPS_01,HAPS,24.79,20,281.92,-65.85,9.79,37.6217,1014,0,0,0
HAPS_01,HAPS,18.77,20,390.64,-67.62,3.77,40.7088,994,0,0,0
LEO_01,LEO,7803.86,550,42974.66,-87.06,3.86,35.7224,961,0,1,0
LEO_01,LEO,7803.03,550,5449.86,-85.88,3.03,11.1292,1003,0,1,0
HAPS_01,HAPS,7.72,20,-54.68,-62.65,7.28,56.7223,1040,0,0,0
LEO_01,LEO,7796.5,550,-38648.15,-85.06,3.5,24.5003,985,0,1,0
LEO_01,LEO,7792.71,550,-48715.07,-82.19,7.29,37.1882,954,0,1,0
MEO_01,MEO,3890.38,8000,-5892.03,-94.01,9.62,58.6226,959,1,2,0
GEO_01,GEO,3098.28,35786,-488.42,-106.18,1.72,26.3857,1033,0,3,0
HAPS_01,HAPS,8.44,20,-88.07,-65.29,6.56,36.3596,1023,0,0,0
GEO_01,GEO,3091.27,35786,-820.44,-105.24,8.73,69.5186,1033,0,3,0
LEO_01,LEO,7804.57,550,20675.59,-84.01,4.57,9.5815,994,0,1,0
GEO_01,GEO,3098.69,35786,-775.68,-107.84,1.31,57.4123,969,0,3,0
HAPS_01,HAPS,5.99,20,446.01,-64.43,9.01,53.8841,1039,0,0,0
HAPS_01,HAPS,21.8,20,-109.97,-60.25,6.8,4405.7418,1034,2,0,1
HAPS_01,HAPS,10.26,20,293.64,-66.74,4.74,17.034,1001,0,0,0
GEO_01,GEO,3092.95,35786,707.4,-103.88,7.05,63.2172,1014,0,3,0
GEO_01,GEO,3107.24,35786,827.85,-102.44,7.24,47.7154,1009,0,3,0
LEO_01,LEO,7797.68,550,-34608.9,-87.97,2.32,5.3542,1031,0,1,0
MEO_01,MEO,3891.96,8000,-6771.44,-94.49,8.04,26.3341,1045,0,2,0
MEO_01,MEO,3903.76,8000,-3289.54,-93.13,3.76,18.5857,1037,1,2,0
MEO_01,MEO,3913.4,8000,-3874.26,-90.47,13.4,5630.2549,1046,2,2,1
MEO_01,MEO,3902.86,8000,2073.66,-94.3,2.86,41.5327,992,0,2,0
GEO_01,GEO,3102.43,35786,-788.15,-104.15,2.43,42.5648,1024,0,3,0
HAPS_01,HAPS,17.67,20,-96.61,-62.21,2.67,58.272,997,0,0,0
HAPS_01,HAPS,5.0,20,-275.59,-62.37,10.0,44.4082,974,0,0,0
LEO_01,LEO,7805.77,550,-10448.54,-83.37,5.77,33.4066,981,2,1,0
GEO_01,GEO,3090.2,35786,-764.75,-102.43,9.8,40.4086,984,0,3,0
LEO_01,LEO,7799.69,550,-8217.17,-86.02,0.31,11.861,969,0,1,0
HAPS_01,HAPS,7.98,20,140.34,-62.4,7.02,31.736,1000,0,0,0
LEO_01,LEO,7806.03,550,-49158.94,-85.29,6.03,38.1301,998,0,1,0
GEO_01,GEO,3097.25,35786,287.77,-102.23,2.75,22.9363,953,0,3,0
LEO_01,LEO,7809.75,550,-27627.14,-86.6,9.75,42.4946,1044,0,1,0
LEO_01,LEO,22.23,550,16338.22,-88.05,7777.77,108.8121,974,2,1,1
GEO_01,GEO,3108.37,35786,327.67,-102.81,8.37,72.8377,963,0,3,0
MEO_01,MEO,3890.26,8000,237.8,-95.48,9.74,18.6711,954,0,2,0
MEO_01,MEO,3909.75,8000,2301.45,-96.62,9.75,39.7189,971,0,2,0
MEO_01,MEO,3901.81,8000,8791.93,-97.37,1.81,15.8241,1040,0,2,0
LEO_01,LEO,7790.74,550,44173.58,-86.03,9.26,53.2792,1014,0,1,0
LEO_01,LEO,7807.05,550,31761.68,-85.3,7.05,57.6029,1034,0,1,0
LEO_01,LEO,7809.51,550,9760.55,-82.37,9.51,51.1901,995,0,1,0
